1.0,1.0,0.6507117159393087,0.0
0.09538737124944022,0.8988095238095238,0.9447833567964963,1.0
0.10434393193013883,0.8928571428571429,0.9385265133740028,1.0
0.14017017465293327,0.8571428571428571,0.9009854528390427,1.0
0.14912673533363185,0.8452380952380952,0.8884717659940561,1.0
0.15808329601433047,0.8392857142857143,0.8822149225715628,1.0
0.10434393193013883,0.8928571428571429,0.9385265133740028,1.0
0.20286609941782352,0.7857142857142857,0.8259033317691226,1.0
0.22077922077922074,0.7738095238095237,0.8133896449241358,1.0
1.0,1.0,0.6507117159393087,0.0
0.014778325123152712,1.0,0.994838104176443,0.859375
0.004478280340349305,0.9940476190476191,0.99530736743313,0.875
0.00044782803403492895,0.9940476190476191,0.9967151572031911,0.875
0.019704433497536946,0.9285714285714286,0.977475363679024,1.0
0.019704433497536946,0.9285714285714286,0.977475363679024,1.0
0.0,1.0,1.0,0.859375
0.004478280340349305,1.0,0.99530736743313,0.859375
0.0,1.0,1.0,0.859375
0.00044782803403493096,1.0,0.9967151572031911,0.859375
0.0,1.0,1.0,0.859375
0.0,1.0,1.0,0.859375
0.0,1.0,1.0,0.859375
0.00044782803403493096,0.9761904761904762,0.9967151572031911,0.921875
0.004926108374384237,0.9642857142857143,0.9920225246363211,0.9375
0.0,1.0,1.0,0.859375
0.0,1.0,1.0,0.859375
0.0,1.0,1.0,0.859375
0.0,1.0,1.0,0.859375
0.004478280340349305,1.0,0.99530736743313,0.859375
0.0,1.0,1.0,0.859375
1.0,1.0,0.6507117159393087,0.0
1.0,0.0,0.0,1.0
1.0,0.0,0.0,1.0
1.0,1.0,0.6507117159393087,0.0
1.0,1.0,0.6507117159393087,0.0
1.0,1.0,0.6507117159393087,0.0
0.12225705329153605,0.8690476190476191,0.9134991396840295,1.0
0.21182266009852213,0.7797619047619048,0.8196464883466292,1.0
1.0,1.0,0.6507117159393087,0.0
1.0,1.0,0.6507117159393087,0.0
0.014778325123152712,1.0,0.994838104176443,0.859375
0.005821764442454095,0.9761904761904762,0.994838104176443,0.921875
0.02373488580385132,1.0,0.9823244173314564,0.828125
0.03269144648454993,1.0,0.976067573908963,0.8125
0.014778325123152709,0.9702380952380952,0.976067573908963,0.890625
0.02373488580385132,0.9761904761904762,0.9698107304864696,0.859375
1.0,1.0,0.6507117159393087,0.0
1.0,0.8392857142857143,0.5881432817143751,0.265625
1.0,0.8214285714285714,0.5756295948693885,0.28125
0.9910434393193014,0.8214285714285714,0.5787580165806351,0.28125
1.0,0.4345238095238095,0.3034569059909276,0.609375
1.0,0.0,0.0,1.0
0.9641737572772056,0.0238095238095237,0.02534021586109797,1.0
1.0,1.0,0.6507117159393087,0.0
0.302731751007613,1.0,0.7816361645549821,0.3125
1.0,1.0,0.6507117159393087,0.0
0.13121361397223466,0.8630952380952381,0.9072422962615361,1.0
0.1849529780564263,0.8035714285714285,0.8446738620366026,1.0
0.2655620241827138,0.7321428571428572,0.7695917409666824,1.0
0.2745185848634124,0.7142857142857143,0.7445643672767089,0.984375
1.0,1.0,0.6507117159393087,0.0
1.0,1.0,0.6507117159393087,0.0
0.9641737572772056,1.0,0.656968559361802,0.015625
0.005821764442454095,0.9940476190476191,0.994838104176443,0.875
0.014778325123152709,0.9880952380952381,0.9885812607539497,0.875
0.02373488580385132,1.0,0.9823244173314564,0.828125
0.06851768920734437,1.0,0.9572970436414829,0.765625
0.0,1.0,1.0,0.859375
0.00044782803403493096,0.9761904761904762,0.9967151572031911,0.921875
0.00089565606806986,0.9821428571428571,0.9934303144063821,0.890625
0.019704433497536946,0.9285714285714286,0.977475363679024,1.0
0.003582624272279443,0.9345238095238094,0.973721257625528,0.96875
0.004478280340349305,0.9345238095238094,0.9734084154544033,0.96875
0.0,1.0,1.0,0.859375
0.0,1.0,1.0,0.859375
0.003582624272279443,0.9345238095238094,0.973721257625528,0.96875
0.0,1.0,1.0,0.859375
0.0,1.0,1.0,0.859375
0.0,1.0,1.0,0.859375
1.0,1.0,0.6507117159393087,0.0
1.0,0.0,0.0,1.0
1.0,0.0,0.0,1.0
0.9910434393193014,0.0,0.0014077897700609688,1.0
1.0,1.0,0.6507117159393087,0.0
1.0,1.0,0.6507117159393087,0.0
1.0,0.9821428571428571,0.6475832942280619,0.03125
1.0,0.0,0.0,1.0
1.0,0.041666666666666574,0.02502737368997341,0.953125
1.0,0.17857142857142846,0.12513686844986704,0.84375
1.0,1.0,0.6507117159393087,0.0
1.0,1.0,0.6507117159393087,0.0
1.0,1.0,0.6507117159393087,0.0
1.0,1.0,0.6507117159393087,0.0
1.0,0.8928571428571429,0.6256843422493352,0.21875
1.0,0.875,0.6131706554043486,0.234375
1.0,0.8571428571428571,0.6006569685593618,0.25
1.0,0.8392857142857143,0.5881432817143751,0.265625
1.0,0.8214285714285714,0.5756295948693885,0.28125
1.0,0.42857142857142855,0.3003284842796809,0.625
1.0,0.4345238095238095,0.3034569059909276,0.609375
1.0,0.0,0.0,1.0
1.0,0.05357142857142849,0.03441263882371344,0.9375
1.0,1.0,0.6507117159393087,0.0
1.0,1.0,0.6507117159393087,0.0
1.0,0.9642857142857143,0.6475832942280619,0.078125
1.0,0.0,0.0,1.0
1.0,0.01785714285714274,0.012513686844986705,0.984375
1.0,1.0,0.6507117159393087,0.0
1.0,1.0,0.6507117159393087,0.0
1.0,1.0,0.6507117159393087,0.0
1.0,0.9345238095238094,0.6194274988268419,0.09375
1.0,0.8928571428571429,0.6256843422493352,0.21875
1.0,0.9107142857142858,0.6256843422493352,0.171875
1.0,0.0,0.0,1.0
0.9910434393193014,0.0238095238095237,0.018770530267480056,0.984375
1.0,0.0238095238095237,0.01564210855623338,0.96875
1.0,0.24999999999999997,0.17519161582981388,0.78125
1.0,1.0,0.6507117159393087,0.0
1.0,1.0,0.6507117159393087,0.0
1.0,0.8571428571428571,0.6006569685593618,0.25
0.9910434393193014,0.8630952380952381,0.6069138119818552,0.25
1.0,0.7142857142857143,0.5005474737994682,0.375
1.0,0.6249999999999999,0.43797903957453466,0.453125
0.3640841916703985,0.7023809523809523,0.5443453777569217,0.515625
1.0,1.0,0.6507117159393087,0.0
1.0,1.0,0.6507117159393087,0.0
1.0,1.0,0.6507117159393087,0.0
0.9959695476936857,1.0,0.6521195057093696,0.0
